template_id,template,dof,first_failing_filter_or_status
1158,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",87,F1_SU3_AF
1159,"(1,1) + (1,1) + (3b,1) + (8,1) + (8,2)",87,F1_SU3_AF
1160,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",87,F1_SU3_AF
1161,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1162,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",87,F1_SU3_AF
1163,"(1,1) + (1,2) + (3,1) + (3b,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1164,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",87,F1_SU3_AF
1165,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",87,F1_SU3_AF
1166,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",87,F1_SU3_AF
1167,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (8,1)",87,F1_SU3_AF
1168,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1169,"(1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (8,1)",87,F1_SU3_AF
1170,"(1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (8,1)",87,F1_SU3_AF
1171,"(1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (8,1)",87,F1_SU3_AF
1172,"(1,1) + (1,2) + (6,1) + (6,2) + (8,1)",87,F1_SU3_AF
1173,"(1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1174,"(1,1) + (1,2) + (6,2) + (6b,1) + (8,1)",87,F1_SU3_AF
1175,"(1,1) + (1,2) + (6b,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1176,"(1,1) + (3,1) + (3,1) + (6,1) + (8,2)",87,F1_SU3_AF
1177,"(1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",87,F1_SU3_AF
1178,"(1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",87,F1_SU3_AF
1179,"(1,1) + (3,1) + (3b,1) + (6b,1) + (8,2)",87,F1_SU3_AF
1180,"(1,1) + (3,2) + (6,1) + (8,1) + (8,1)",87,F1_SU3_AF
1181,"(1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",87,F1_SU3_AF
1182,"(1,1) + (3b,1) + (3b,1) + (6,1) + (8,2)",87,F1_SU3_AF
1183,"(1,1) + (3b,1) + (3b,1) + (6b,1) + (8,2)",87,F1_SU3_AF
1184,"(1,1) + (3b,2) + (6,1) + (8,1) + (8,1)",87,F1_SU3_AF
1185,"(1,1) + (3b,2) + (6b,1) + (8,1) + (8,1)",87,F1_SU3_AF
1186,"(1,1) + (6,1) + (6,1) + (8,2)",87,F1_SU3_AF
1187,"(1,1) + (6,1) + (6b,1) + (8,2)",87,F1_SU3_AF
1188,"(1,1) + (6,2) + (8,1) + (8,1)",87,F1_SU3_AF
1189,"(1,1) + (6b,1) + (6b,1) + (8,2)",87,F1_SU3_AF
1190,"(1,1) + (6b,2) + (8,1) + (8,1)",87,F1_SU3_AF
1191,"(1,2) + (3,1) + (6,1) + (6,1) + (6,2)",87,F1_SU3_AF
1192,"(1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",87,F1_SU3_AF
1193,"(1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",87,F1_SU3_AF
1194,"(1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",87,F1_SU3_AF
1195,"(1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",87,F1_SU3_AF
1196,"(1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",87,F1_SU3_AF
1197,"(1,2) + (3,1) + (8,1) + (8,2)",87,F1_SU3_AF
1198,"(1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",87,F1_SU3_AF
1199,"(1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",87,F1_SU3_AF
1200,"(1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",87,F1_SU3_AF
1201,"(1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",87,F1_SU3_AF
1202,"(1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",87,F1_SU3_AF
1203,"(1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",87,F1_SU3_AF
1204,"(1,2) + (3b,1) + (8,1) + (8,2)",87,F1_SU3_AF
1205,"(3,1) + (6,1) + (6,2) + (8,1)",87,F1_SU3_AF
1206,"(3,1) + (6,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1207,"(3,1) + (6,2) + (6b,1) + (8,1)",87,F1_SU3_AF
1208,"(3,1) + (6b,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1209,"(3b,1) + (6,1) + (6,2) + (8,1)",87,F1_SU3_AF
1210,"(3b,1) + (6,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1211,"(3b,1) + (6,2) + (6b,1) + (8,1)",87,F1_SU3_AF
1212,"(3b,1) + (6b,1) + (6b,2) + (8,1)",87,F1_SU3_AF
1213,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (8,1)",90,F1_SU3_AF
1214,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1215,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (8,1)",90,F1_SU3_AF
1216,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1217,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (8,1)",90,F1_SU3_AF
1218,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (8,1)",90,F1_SU3_AF
1219,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (8,1)",90,F1_SU3_AF
1220,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (8,1)",90,F1_SU3_AF
1221,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1222,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (8,1)",90,F1_SU3_AF
1223,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (8,1)",90,F1_SU3_AF
1224,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (8,1)",90,F1_SU3_AF
1225,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (8,1)",90,F1_SU3_AF
1226,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1227,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (8,1)",90,F1_SU3_AF
1228,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1229,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (8,2)",90,F1_SU3_AF
1230,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1231,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (8,2)",90,F1_SU3_AF
1232,"(1,1) + (1,1) + (3,1) + (3b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1233,"(1,1) + (1,1) + (3,2) + (6,1) + (8,1) + (8,1)",90,F1_SU3_AF
1234,"(1,1) + (1,1) + (3,2) + (6b,1) + (8,1) + (8,1)",90,F1_SU3_AF
1235,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,1) + (8,2)",90,F1_SU3_AF
1236,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1237,"(1,1) + (1,1) + (3b,2) + (6,1) + (8,1) + (8,1)",90,F1_SU3_AF
1238,"(1,1) + (1,1) + (3b,2) + (6b,1) + (8,1) + (8,1)",90,F1_SU3_AF
1239,"(1,1) + (1,1) + (6,1) + (6,1) + (8,2)",90,F1_SU3_AF
1240,"(1,1) + (1,1) + (6,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1241,"(1,1) + (1,1) + (6,2) + (8,1) + (8,1)",90,F1_SU3_AF
1242,"(1,1) + (1,1) + (6b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1243,"(1,1) + (1,1) + (6b,2) + (8,1) + (8,1)",90,F1_SU3_AF
1244,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",90,F1_SU3_AF
1245,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",90,F1_SU3_AF
1246,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",90,F1_SU3_AF
1247,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1248,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",90,F1_SU3_AF
1249,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1250,"(1,1) + (1,2) + (3,1) + (8,1) + (8,2)",90,F1_SU3_AF
1251,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",90,F1_SU3_AF
1252,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",90,F1_SU3_AF
1253,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",90,F1_SU3_AF
1254,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1255,"(1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",90,F1_SU3_AF
1256,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1257,"(1,1) + (1,2) + (3b,1) + (8,1) + (8,2)",90,F1_SU3_AF
1258,"(1,1) + (3,1) + (6,1) + (6,2) + (8,1)",90,F1_SU3_AF
1259,"(1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1260,"(1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",90,F1_SU3_AF
1261,"(1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1262,"(1,1) + (3b,1) + (6,1) + (6,2) + (8,1)",90,F1_SU3_AF
1263,"(1,1) + (3b,1) + (6,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1264,"(1,1) + (3b,1) + (6,2) + (6b,1) + (8,1)",90,F1_SU3_AF
1265,"(1,1) + (3b,1) + (6b,1) + (6b,2) + (8,1)",90,F1_SU3_AF
1266,"(1,2) + (3,1) + (3,1) + (6,1) + (8,2)",90,F1_SU3_AF
1267,"(1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1268,"(1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",90,F1_SU3_AF
1269,"(1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1270,"(1,2) + (3,2) + (6,1) + (8,1) + (8,1)",90,F1_SU3_AF
1271,"(1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",90,F1_SU3_AF
1272,"(1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",90,F1_SU3_AF
1273,"(1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1274,"(1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",90,F1_SU3_AF
1275,"(1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",90,F1_SU3_AF
1276,"(1,2) + (6,1) + (6,1) + (8,2)",90,F1_SU3_AF
1277,"(1,2) + (6,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1278,"(1,2) + (6,2) + (8,1) + (8,1)",90,F1_SU3_AF
1279,"(1,2) + (6b,1) + (6b,1) + (8,2)",90,F1_SU3_AF
1280,"(1,2) + (6b,2) + (8,1) + (8,1)",90,F1_SU3_AF
1281,"(3,1) + (3,1) + (8,1) + (8,2)",90,F1_SU3_AF
1282,"(3,1) + (3b,1) + (8,1) + (8,2)",90,F1_SU3_AF
1283,"(3,2) + (8,1) + (8,1) + (8,1)",90,F1_SU3_AF
1284,"(3b,1) + (3b,1) + (8,1) + (8,2)",90,F1_SU3_AF
1285,"(3b,2) + (8,1) + (8,1) + (8,1)",90,F1_SU3_AF
1286,"(6,1) + (6,1) + (6,1) + (6,2)",90,F1_SU3_AF
1287,"(6,1) + (6,1) + (6,1) + (6b,2)",90,F1_SU3_AF
1288,"(6,1) + (6,1) + (6,2) + (6b,1)",90,F1_SU3_AF
1289,"(6,1) + (6,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1290,"(6,1) + (6,2) + (6b,1) + (6b,1)",90,F1_SU3_AF
1291,"(6,1) + (6b,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1292,"(6,1) + (8,1) + (8,2)",90,F1_SU3_AF
1293,"(6,2) + (6b,1) + (6b,1) + (6b,1)",90,F1_SU3_AF
1294,"(6b,1) + (6b,1) + (6b,1) + (6b,2)",90,F1_SU3_AF
1295,"(6b,1) + (8,1) + (8,2)",90,F1_SU3_AF
1296,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6,2)",93,F1_SU3_AF
1297,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (6b,2)",93,F1_SU3_AF
1298,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (6b,1)",93,F1_SU3_AF
1299,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1300,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (6b,1)",93,F1_SU3_AF
1301,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1302,"(1,1) + (1,1) + (1,2) + (3,1) + (8,1) + (8,2)",93,F1_SU3_AF
1303,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6,2)",93,F1_SU3_AF
1304,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (6b,2)",93,F1_SU3_AF
1305,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (6b,1)",93,F1_SU3_AF
1306,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1307,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (6b,1)",93,F1_SU3_AF
1308,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1309,"(1,1) + (1,1) + (1,2) + (3b,1) + (8,1) + (8,2)",93,F1_SU3_AF
1310,"(1,1) + (1,1) + (3,1) + (6,1) + (6,2) + (8,1)",93,F1_SU3_AF
1311,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1312,"(1,1) + (1,1) + (3,1) + (6,2) + (6b,1) + (8,1)",93,F1_SU3_AF
1313,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1314,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,2) + (8,1)",93,F1_SU3_AF
1315,"(1,1) + (1,1) + (3b,1) + (6,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1316,"(1,1) + (1,1) + (3b,1) + (6,2) + (6b,1) + (8,1)",93,F1_SU3_AF
1317,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1318,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",93,F1_SU3_AF
1319,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1320,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",93,F1_SU3_AF
1321,"(1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1322,"(1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",93,F1_SU3_AF
1323,"(1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",93,F1_SU3_AF
1324,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",93,F1_SU3_AF
1325,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1326,"(1,1) + (1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",93,F1_SU3_AF
1327,"(1,1) + (1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",93,F1_SU3_AF
1328,"(1,1) + (1,2) + (6,1) + (6,1) + (8,2)",93,F1_SU3_AF
1329,"(1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1330,"(1,1) + (1,2) + (6,2) + (8,1) + (8,1)",93,F1_SU3_AF
1331,"(1,1) + (1,2) + (6b,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1332,"(1,1) + (1,2) + (6b,2) + (8,1) + (8,1)",93,F1_SU3_AF
1333,"(1,1) + (3,1) + (3,1) + (8,1) + (8,2)",93,F1_SU3_AF
1334,"(1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",93,F1_SU3_AF
1335,"(1,1) + (3,2) + (8,1) + (8,1) + (8,1)",93,F1_SU3_AF
1336,"(1,1) + (3b,1) + (3b,1) + (8,1) + (8,2)",93,F1_SU3_AF
1337,"(1,1) + (3b,2) + (8,1) + (8,1) + (8,1)",93,F1_SU3_AF
1338,"(1,1) + (6,1) + (6,1) + (6,1) + (6,2)",93,F1_SU3_AF
1339,"(1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",93,F1_SU3_AF
1340,"(1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",93,F1_SU3_AF
1341,"(1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1342,"(1,1) + (6,1) + (6,2) + (6b,1) + (6b,1)",93,F1_SU3_AF
1343,"(1,1) + (6,1) + (6b,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1344,"(1,1) + (6,1) + (8,1) + (8,2)",93,F1_SU3_AF
1345,"(1,1) + (6,2) + (6b,1) + (6b,1) + (6b,1)",93,F1_SU3_AF
1346,"(1,1) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",93,F1_SU3_AF
1347,"(1,1) + (6b,1) + (8,1) + (8,2)",93,F1_SU3_AF
1348,"(1,2) + (3,1) + (6,1) + (6,2) + (8,1)",93,F1_SU3_AF
1349,"(1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1350,"(1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",93,F1_SU3_AF
1351,"(1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1352,"(1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",93,F1_SU3_AF
1353,"(1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1354,"(1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",93,F1_SU3_AF
1355,"(1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",93,F1_SU3_AF
1356,"(3,1) + (6,1) + (6,1) + (8,2)",93,F1_SU3_AF
1357,"(3,1) + (6,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1358,"(3,1) + (6,2) + (8,1) + (8,1)",93,F1_SU3_AF
1359,"(3,1) + (6b,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1360,"(3,1) + (6b,2) + (8,1) + (8,1)",93,F1_SU3_AF
1361,"(3b,1) + (6,1) + (6,1) + (8,2)",93,F1_SU3_AF
1362,"(3b,1) + (6,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1363,"(3b,1) + (6,2) + (8,1) + (8,1)",93,F1_SU3_AF
1364,"(3b,1) + (6b,1) + (6b,1) + (8,2)",93,F1_SU3_AF
1365,"(3b,1) + (6b,2) + (8,1) + (8,1)",93,F1_SU3_AF
1366,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (8,2)",96,F1_SU3_AF
1367,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1368,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (8,2)",96,F1_SU3_AF
1369,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1370,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (8,1) + (8,1)",96,F1_SU3_AF
1371,"(1,1) + (1,1) + (1,2) + (3,2) + (6b,1) + (8,1) + (8,1)",96,F1_SU3_AF
1372,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (8,2)",96,F1_SU3_AF
1373,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1374,"(1,1) + (1,1) + (1,2) + (3b,2) + (6,1) + (8,1) + (8,1)",96,F1_SU3_AF
1375,"(1,1) + (1,1) + (1,2) + (3b,2) + (6b,1) + (8,1) + (8,1)",96,F1_SU3_AF
1376,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (8,2)",96,F1_SU3_AF
1377,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1378,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1) + (8,1)",96,F1_SU3_AF
1379,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1380,"(1,1) + (1,1) + (1,2) + (6b,2) + (8,1) + (8,1)",96,F1_SU3_AF
1381,"(1,1) + (1,1) + (3,1) + (3,1) + (8,1) + (8,2)",96,F1_SU3_AF
1382,"(1,1) + (1,1) + (3,1) + (3b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1383,"(1,1) + (1,1) + (3,2) + (8,1) + (8,1) + (8,1)",96,F1_SU3_AF
1384,"(1,1) + (1,1) + (3b,1) + (3b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1385,"(1,1) + (1,1) + (3b,2) + (8,1) + (8,1) + (8,1)",96,F1_SU3_AF
1386,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6,2)",96,F1_SU3_AF
1387,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (6b,2)",96,F1_SU3_AF
1388,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (6b,1)",96,F1_SU3_AF
1389,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
1390,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (6b,1)",96,F1_SU3_AF
1391,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
1392,"(1,1) + (1,1) + (6,1) + (8,1) + (8,2)",96,F1_SU3_AF
1393,"(1,1) + (1,1) + (6,2) + (6b,1) + (6b,1) + (6b,1)",96,F1_SU3_AF
1394,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
1395,"(1,1) + (1,1) + (6b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1396,"(1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",96,F1_SU3_AF
1397,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1398,"(1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",96,F1_SU3_AF
1399,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1400,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",96,F1_SU3_AF
1401,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1402,"(1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",96,F1_SU3_AF
1403,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1404,"(1,1) + (3,1) + (6,1) + (6,1) + (8,2)",96,F1_SU3_AF
1405,"(1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1406,"(1,1) + (3,1) + (6,2) + (8,1) + (8,1)",96,F1_SU3_AF
1407,"(1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1408,"(1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",96,F1_SU3_AF
1409,"(1,1) + (3b,1) + (6,1) + (6,1) + (8,2)",96,F1_SU3_AF
1410,"(1,1) + (3b,1) + (6,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1411,"(1,1) + (3b,1) + (6,2) + (8,1) + (8,1)",96,F1_SU3_AF
1412,"(1,1) + (3b,1) + (6b,1) + (6b,1) + (8,2)",96,F1_SU3_AF
1413,"(1,1) + (3b,1) + (6b,2) + (8,1) + (8,1)",96,F1_SU3_AF
1414,"(1,2) + (3,1) + (3,1) + (8,1) + (8,2)",96,F1_SU3_AF
1415,"(1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1416,"(1,2) + (3,2) + (8,1) + (8,1) + (8,1)",96,F1_SU3_AF
1417,"(1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1418,"(1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",96,F1_SU3_AF
1419,"(1,2) + (6,1) + (6,1) + (6,1) + (6,2)",96,F1_SU3_AF
1420,"(1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",96,F1_SU3_AF
1421,"(1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",96,F1_SU3_AF
1422,"(1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
1423,"(1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",96,F1_SU3_AF
1424,"(1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
