template_id,template,dof,first_failing_filter_or_status
1425,"(1,2) + (6,1) + (8,1) + (8,2)",96,F1_SU3_AF
1426,"(1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",96,F1_SU3_AF
1427,"(1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",96,F1_SU3_AF
1428,"(1,2) + (6b,1) + (8,1) + (8,2)",96,F1_SU3_AF
1429,"(6,1) + (6,1) + (6,2) + (8,1)",96,F1_SU3_AF
1430,"(6,1) + (6,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1431,"(6,1) + (6,2) + (6b,1) + (8,1)",96,F1_SU3_AF
1432,"(6,1) + (6b,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1433,"(6,2) + (6b,1) + (6b,1) + (8,1)",96,F1_SU3_AF
1434,"(6b,1) + (6b,1) + (6b,2) + (8,1)",96,F1_SU3_AF
1435,"(8,1) + (8,1) + (8,2)",96,F1_SU3_AF
1436,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,2) + (8,1)",99,F1_SU3_AF
1437,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1438,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (6b,1) + (8,1)",99,F1_SU3_AF
1439,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1440,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,2) + (8,1)",99,F1_SU3_AF
1441,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1442,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (6b,1) + (8,1)",99,F1_SU3_AF
1443,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1444,"(1,1) + (1,1) + (3,1) + (6,1) + (6,1) + (8,2)",99,F1_SU3_AF
1445,"(1,1) + (1,1) + (3,1) + (6,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1446,"(1,1) + (1,1) + (3,1) + (6,2) + (8,1) + (8,1)",99,F1_SU3_AF
1447,"(1,1) + (1,1) + (3,1) + (6b,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1448,"(1,1) + (1,1) + (3,1) + (6b,2) + (8,1) + (8,1)",99,F1_SU3_AF
1449,"(1,1) + (1,1) + (3b,1) + (6,1) + (6,1) + (8,2)",99,F1_SU3_AF
1450,"(1,1) + (1,1) + (3b,1) + (6,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1451,"(1,1) + (1,1) + (3b,1) + (6,2) + (8,1) + (8,1)",99,F1_SU3_AF
1452,"(1,1) + (1,1) + (3b,1) + (6b,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1453,"(1,1) + (1,1) + (3b,1) + (6b,2) + (8,1) + (8,1)",99,F1_SU3_AF
1454,"(1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",99,F1_SU3_AF
1455,"(1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",99,F1_SU3_AF
1456,"(1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",99,F1_SU3_AF
1457,"(1,1) + (1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",99,F1_SU3_AF
1458,"(1,1) + (1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",99,F1_SU3_AF
1459,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",99,F1_SU3_AF
1460,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",99,F1_SU3_AF
1461,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",99,F1_SU3_AF
1462,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",99,F1_SU3_AF
1463,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",99,F1_SU3_AF
1464,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",99,F1_SU3_AF
1465,"(1,1) + (1,2) + (6,1) + (8,1) + (8,2)",99,F1_SU3_AF
1466,"(1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",99,F1_SU3_AF
1467,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",99,F1_SU3_AF
1468,"(1,1) + (1,2) + (6b,1) + (8,1) + (8,2)",99,F1_SU3_AF
1469,"(1,1) + (6,1) + (6,1) + (6,2) + (8,1)",99,F1_SU3_AF
1470,"(1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1471,"(1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",99,F1_SU3_AF
1472,"(1,1) + (6,1) + (6b,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1473,"(1,1) + (6,2) + (6b,1) + (6b,1) + (8,1)",99,F1_SU3_AF
1474,"(1,1) + (6b,1) + (6b,1) + (6b,2) + (8,1)",99,F1_SU3_AF
1475,"(1,1) + (8,1) + (8,1) + (8,2)",99,F1_SU3_AF
1476,"(1,2) + (3,1) + (6,1) + (6,1) + (8,2)",99,F1_SU3_AF
1477,"(1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1478,"(1,2) + (3,1) + (6,2) + (8,1) + (8,1)",99,F1_SU3_AF
1479,"(1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1480,"(1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",99,F1_SU3_AF
1481,"(1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",99,F1_SU3_AF
1482,"(1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1483,"(1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",99,F1_SU3_AF
1484,"(1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",99,F1_SU3_AF
1485,"(1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",99,F1_SU3_AF
1486,"(3,1) + (6,1) + (8,1) + (8,2)",99,F1_SU3_AF
1487,"(3,1) + (6b,1) + (8,1) + (8,2)",99,F1_SU3_AF
1488,"(3b,1) + (6,1) + (8,1) + (8,2)",99,F1_SU3_AF
1489,"(3b,1) + (6b,1) + (8,1) + (8,2)",99,F1_SU3_AF
1490,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (8,1) + (8,2)",102,F1_SU3_AF
1491,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (8,1) + (8,2)",102,F1_SU3_AF
1492,"(1,1) + (1,1) + (1,2) + (3,2) + (8,1) + (8,1) + (8,1)",102,F1_SU3_AF
1493,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,1) + (8,1) + (8,2)",102,F1_SU3_AF
1494,"(1,1) + (1,1) + (1,2) + (3b,2) + (8,1) + (8,1) + (8,1)",102,F1_SU3_AF
1495,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6,2)",102,F1_SU3_AF
1496,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (6b,2)",102,F1_SU3_AF
1497,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (6b,1)",102,F1_SU3_AF
1498,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (6b,2)",102,F1_SU3_AF
1499,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (6b,1)",102,F1_SU3_AF
1500,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (6b,2)",102,F1_SU3_AF
1501,"(1,1) + (1,1) + (1,2) + (6,1) + (8,1) + (8,2)",102,F1_SU3_AF
1502,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (6b,1)",102,F1_SU3_AF
1503,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (6b,2)",102,F1_SU3_AF
1504,"(1,1) + (1,1) + (1,2) + (6b,1) + (8,1) + (8,2)",102,F1_SU3_AF
1505,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2) + (8,1)",102,F1_SU3_AF
1506,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1507,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1) + (8,1)",102,F1_SU3_AF
1508,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1509,"(1,1) + (1,1) + (6,2) + (6b,1) + (6b,1) + (8,1)",102,F1_SU3_AF
1510,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1511,"(1,1) + (1,1) + (8,1) + (8,1) + (8,2)",102,F1_SU3_AF
1512,"(1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",102,F1_SU3_AF
1513,"(1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1514,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",102,F1_SU3_AF
1515,"(1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1516,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",102,F1_SU3_AF
1517,"(1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",102,F1_SU3_AF
1518,"(1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1519,"(1,1) + (1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",102,F1_SU3_AF
1520,"(1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1521,"(1,1) + (1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",102,F1_SU3_AF
1522,"(1,1) + (3,1) + (6,1) + (8,1) + (8,2)",102,F1_SU3_AF
1523,"(1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",102,F1_SU3_AF
1524,"(1,1) + (3b,1) + (6,1) + (8,1) + (8,2)",102,F1_SU3_AF
1525,"(1,1) + (3b,1) + (6b,1) + (8,1) + (8,2)",102,F1_SU3_AF
1526,"(1,2) + (6,1) + (6,1) + (6,2) + (8,1)",102,F1_SU3_AF
1527,"(1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1528,"(1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",102,F1_SU3_AF
1529,"(1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1530,"(1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",102,F1_SU3_AF
1531,"(1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",102,F1_SU3_AF
1532,"(1,2) + (8,1) + (8,1) + (8,2)",102,F1_SU3_AF
1533,"(6,1) + (6,1) + (6,1) + (8,2)",102,F1_SU3_AF
1534,"(6,1) + (6,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1535,"(6,1) + (6,2) + (8,1) + (8,1)",102,F1_SU3_AF
1536,"(6,1) + (6b,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1537,"(6,1) + (6b,2) + (8,1) + (8,1)",102,F1_SU3_AF
1538,"(6,2) + (6b,1) + (8,1) + (8,1)",102,F1_SU3_AF
1539,"(6b,1) + (6b,1) + (6b,1) + (8,2)",102,F1_SU3_AF
1540,"(6b,1) + (6b,2) + (8,1) + (8,1)",102,F1_SU3_AF
1541,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6,1) + (8,2)",105,F1_SU3_AF
1542,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1543,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1) + (8,1)",105,F1_SU3_AF
1544,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1545,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1) + (8,1)",105,F1_SU3_AF
1546,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6,1) + (8,2)",105,F1_SU3_AF
1547,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1548,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (8,1) + (8,1)",105,F1_SU3_AF
1549,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1550,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,2) + (8,1) + (8,1)",105,F1_SU3_AF
1551,"(1,1) + (1,1) + (3,1) + (6,1) + (8,1) + (8,2)",105,F1_SU3_AF
1552,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,1) + (8,2)",105,F1_SU3_AF
1553,"(1,1) + (1,1) + (3b,1) + (6,1) + (8,1) + (8,2)",105,F1_SU3_AF
1554,"(1,1) + (1,1) + (3b,1) + (6b,1) + (8,1) + (8,2)",105,F1_SU3_AF
1555,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",105,F1_SU3_AF
1556,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",105,F1_SU3_AF
1557,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",105,F1_SU3_AF
1558,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",105,F1_SU3_AF
1559,"(1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",105,F1_SU3_AF
1560,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",105,F1_SU3_AF
1561,"(1,1) + (1,2) + (8,1) + (8,1) + (8,2)",105,F1_SU3_AF
1562,"(1,1) + (6,1) + (6,1) + (6,1) + (8,2)",105,F1_SU3_AF
1563,"(1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1564,"(1,1) + (6,1) + (6,2) + (8,1) + (8,1)",105,F1_SU3_AF
1565,"(1,1) + (6,1) + (6b,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1566,"(1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",105,F1_SU3_AF
1567,"(1,1) + (6,2) + (6b,1) + (8,1) + (8,1)",105,F1_SU3_AF
1568,"(1,1) + (6b,1) + (6b,1) + (6b,1) + (8,2)",105,F1_SU3_AF
1569,"(1,1) + (6b,1) + (6b,2) + (8,1) + (8,1)",105,F1_SU3_AF
1570,"(1,2) + (3,1) + (6,1) + (8,1) + (8,2)",105,F1_SU3_AF
1571,"(1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",105,F1_SU3_AF
1572,"(1,2) + (3b,1) + (6,1) + (8,1) + (8,2)",105,F1_SU3_AF
1573,"(1,2) + (3b,1) + (6b,1) + (8,1) + (8,2)",105,F1_SU3_AF
1574,"(3,1) + (8,1) + (8,1) + (8,2)",105,F1_SU3_AF
1575,"(3b,1) + (8,1) + (8,1) + (8,2)",105,F1_SU3_AF
1576,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,2) + (8,1)",108,F1_SU3_AF
1577,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,2) + (8,1)",108,F1_SU3_AF
1578,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (6b,1) + (8,1)",108,F1_SU3_AF
1579,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,2) + (8,1)",108,F1_SU3_AF
1580,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (6b,1) + (8,1)",108,F1_SU3_AF
1581,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2) + (8,1)",108,F1_SU3_AF
1582,"(1,1) + (1,1) + (1,2) + (8,1) + (8,1) + (8,2)",108,F1_SU3_AF
1583,"(1,1) + (1,1) + (6,1) + (6,1) + (6,1) + (8,2)",108,F1_SU3_AF
1584,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1585,"(1,1) + (1,1) + (6,1) + (6,2) + (8,1) + (8,1)",108,F1_SU3_AF
1586,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1587,"(1,1) + (1,1) + (6,1) + (6b,2) + (8,1) + (8,1)",108,F1_SU3_AF
1588,"(1,1) + (1,1) + (6,2) + (6b,1) + (8,1) + (8,1)",108,F1_SU3_AF
1589,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1590,"(1,1) + (1,1) + (6b,1) + (6b,2) + (8,1) + (8,1)",108,F1_SU3_AF
1591,"(1,1) + (1,2) + (3,1) + (6,1) + (8,1) + (8,2)",108,F1_SU3_AF
1592,"(1,1) + (1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",108,F1_SU3_AF
1593,"(1,1) + (1,2) + (3b,1) + (6,1) + (8,1) + (8,2)",108,F1_SU3_AF
1594,"(1,1) + (1,2) + (3b,1) + (6b,1) + (8,1) + (8,2)",108,F1_SU3_AF
1595,"(1,1) + (3,1) + (8,1) + (8,1) + (8,2)",108,F1_SU3_AF
1596,"(1,1) + (3b,1) + (8,1) + (8,1) + (8,2)",108,F1_SU3_AF
1597,"(1,2) + (6,1) + (6,1) + (6,1) + (8,2)",108,F1_SU3_AF
1598,"(1,2) + (6,1) + (6,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1599,"(1,2) + (6,1) + (6,2) + (8,1) + (8,1)",108,F1_SU3_AF
1600,"(1,2) + (6,1) + (6b,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1601,"(1,2) + (6,1) + (6b,2) + (8,1) + (8,1)",108,F1_SU3_AF
1602,"(1,2) + (6,2) + (6b,1) + (8,1) + (8,1)",108,F1_SU3_AF
1603,"(1,2) + (6b,1) + (6b,1) + (6b,1) + (8,2)",108,F1_SU3_AF
1604,"(1,2) + (6b,1) + (6b,2) + (8,1) + (8,1)",108,F1_SU3_AF
1605,"(6,1) + (6,1) + (8,1) + (8,2)",108,F1_SU3_AF
1606,"(6,1) + (6b,1) + (8,1) + (8,2)",108,F1_SU3_AF
1607,"(6,2) + (8,1) + (8,1) + (8,1)",108,F1_SU3_AF
1608,"(6b,1) + (6b,1) + (8,1) + (8,2)",108,F1_SU3_AF
1609,"(6b,2) + (8,1) + (8,1) + (8,1)",108,F1_SU3_AF
1610,"(1,1) + (1,1) + (1,2) + (3,1) + (6,1) + (8,1) + (8,2)",111,F1_SU3_AF
1611,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,1) + (8,1) + (8,2)",111,F1_SU3_AF
1612,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,1) + (8,1) + (8,2)",111,F1_SU3_AF
1613,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,1) + (8,1) + (8,2)",111,F1_SU3_AF
1614,"(1,1) + (1,1) + (3,1) + (8,1) + (8,1) + (8,2)",111,F1_SU3_AF
1615,"(1,1) + (1,1) + (3b,1) + (8,1) + (8,1) + (8,2)",111,F1_SU3_AF
1616,"(1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (8,2)",111,F1_SU3_AF
1617,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (8,2)",111,F1_SU3_AF
1618,"(1,1) + (1,2) + (6,1) + (6,2) + (8,1) + (8,1)",111,F1_SU3_AF
1619,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (8,2)",111,F1_SU3_AF
1620,"(1,1) + (1,2) + (6,1) + (6b,2) + (8,1) + (8,1)",111,F1_SU3_AF
1621,"(1,1) + (1,2) + (6,2) + (6b,1) + (8,1) + (8,1)",111,F1_SU3_AF
1622,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (8,2)",111,F1_SU3_AF
1623,"(1,1) + (1,2) + (6b,1) + (6b,2) + (8,1) + (8,1)",111,F1_SU3_AF
1624,"(1,1) + (6,1) + (6,1) + (8,1) + (8,2)",111,F1_SU3_AF
1625,"(1,1) + (6,1) + (6b,1) + (8,1) + (8,2)",111,F1_SU3_AF
1626,"(1,1) + (6,2) + (8,1) + (8,1) + (8,1)",111,F1_SU3_AF
1627,"(1,1) + (6b,1) + (6b,1) + (8,1) + (8,2)",111,F1_SU3_AF
1628,"(1,1) + (6b,2) + (8,1) + (8,1) + (8,1)",111,F1_SU3_AF
1629,"(1,2) + (3,1) + (8,1) + (8,1) + (8,2)",111,F1_SU3_AF
1630,"(1,2) + (3b,1) + (8,1) + (8,1) + (8,2)",111,F1_SU3_AF
1631,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6,1) + (8,2)",114,F1_SU3_AF
1632,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (6b,1) + (8,2)",114,F1_SU3_AF
1633,"(1,1) + (1,1) + (1,2) + (6,1) + (6,2) + (8,1) + (8,1)",114,F1_SU3_AF
1634,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (6b,1) + (8,2)",114,F1_SU3_AF
1635,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,2) + (8,1) + (8,1)",114,F1_SU3_AF
1636,"(1,1) + (1,1) + (1,2) + (6,2) + (6b,1) + (8,1) + (8,1)",114,F1_SU3_AF
1637,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (6b,1) + (8,2)",114,F1_SU3_AF
1638,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,2) + (8,1) + (8,1)",114,F1_SU3_AF
1639,"(1,1) + (1,1) + (6,1) + (6,1) + (8,1) + (8,2)",114,F1_SU3_AF
1640,"(1,1) + (1,1) + (6,1) + (6b,1) + (8,1) + (8,2)",114,F1_SU3_AF
1641,"(1,1) + (1,1) + (6,2) + (8,1) + (8,1) + (8,1)",114,F1_SU3_AF
1642,"(1,1) + (1,1) + (6b,1) + (6b,1) + (8,1) + (8,2)",114,F1_SU3_AF
1643,"(1,1) + (1,1) + (6b,2) + (8,1) + (8,1) + (8,1)",114,F1_SU3_AF
1644,"(1,1) + (1,2) + (3,1) + (8,1) + (8,1) + (8,2)",114,F1_SU3_AF
1645,"(1,1) + (1,2) + (3b,1) + (8,1) + (8,1) + (8,2)",114,F1_SU3_AF
1646,"(1,2) + (6,1) + (6,1) + (8,1) + (8,2)",114,F1_SU3_AF
1647,"(1,2) + (6,1) + (6b,1) + (8,1) + (8,2)",114,F1_SU3_AF
1648,"(1,2) + (6,2) + (8,1) + (8,1) + (8,1)",114,F1_SU3_AF
1649,"(1,2) + (6b,1) + (6b,1) + (8,1) + (8,2)",114,F1_SU3_AF
1650,"(1,2) + (6b,2) + (8,1) + (8,1) + (8,1)",114,F1_SU3_AF
1651,"(6,1) + (8,1) + (8,1) + (8,2)",114,F1_SU3_AF
1652,"(6b,1) + (8,1) + (8,1) + (8,2)",114,F1_SU3_AF
1653,"(1,1) + (1,1) + (1,2) + (3,1) + (8,1) + (8,1) + (8,2)",117,F1_SU3_AF
1654,"(1,1) + (1,1) + (1,2) + (3b,1) + (8,1) + (8,1) + (8,2)",117,F1_SU3_AF
1655,"(1,1) + (1,2) + (6,1) + (6,1) + (8,1) + (8,2)",117,F1_SU3_AF
1656,"(1,1) + (1,2) + (6,1) + (6b,1) + (8,1) + (8,2)",117,F1_SU3_AF
1657,"(1,1) + (1,2) + (6,2) + (8,1) + (8,1) + (8,1)",117,F1_SU3_AF
1658,"(1,1) + (1,2) + (6b,1) + (6b,1) + (8,1) + (8,2)",117,F1_SU3_AF
1659,"(1,1) + (1,2) + (6b,2) + (8,1) + (8,1) + (8,1)",117,F1_SU3_AF
1660,"(1,1) + (6,1) + (8,1) + (8,1) + (8,2)",117,F1_SU3_AF
1661,"(1,1) + (6b,1) + (8,1) + (8,1) + (8,2)",117,F1_SU3_AF
1662,"(1,1) + (1,1) + (1,2) + (6,1) + (6,1) + (8,1) + (8,2)",120,F1_SU3_AF
1663,"(1,1) + (1,1) + (1,2) + (6,1) + (6b,1) + (8,1) + (8,2)",120,F1_SU3_AF
1664,"(1,1) + (1,1) + (1,2) + (6,2) + (8,1) + (8,1) + (8,1)",120,F1_SU3_AF
1665,"(1,1) + (1,1) + (1,2) + (6b,1) + (6b,1) + (8,1) + (8,2)",120,F1_SU3_AF
1666,"(1,1) + (1,1) + (1,2) + (6b,2) + (8,1) + (8,1) + (8,1)",120,F1_SU3_AF
1667,"(1,1) + (1,1) + (6,1) + (8,1) + (8,1) + (8,2)",120,F1_SU3_AF
1668,"(1,1) + (1,1) + (6b,1) + (8,1) + (8,1) + (8,2)",120,F1_SU3_AF
1669,"(1,2) + (6,1) + (8,1) + (8,1) + (8,2)",120,F1_SU3_AF
1670,"(1,2) + (6b,1) + (8,1) + (8,1) + (8,2)",120,F1_SU3_AF
1671,"(8,1) + (8,1) + (8,1) + (8,2)",120,F1_SU3_AF
1672,"(1,1) + (1,2) + (6,1) + (8,1) + (8,1) + (8,2)",123,F1_SU3_AF
1673,"(1,1) + (1,2) + (6b,1) + (8,1) + (8,1) + (8,2)",123,F1_SU3_AF
1674,"(1,1) + (8,1) + (8,1) + (8,1) + (8,2)",123,F1_SU3_AF
1675,"(1,1) + (1,1) + (1,2) + (6,1) + (8,1) + (8,1) + (8,2)",126,F1_SU3_AF
1676,"(1,1) + (1,1) + (1,2) + (6b,1) + (8,1) + (8,1) + (8,2)",126,F1_SU3_AF
1677,"(1,1) + (1,1) + (8,1) + (8,1) + (8,1) + (8,2)",126,F1_SU3_AF
1678,"(1,2) + (8,1) + (8,1) + (8,1) + (8,2)",126,F1_SU3_AF
1679,"(1,1) + (1,2) + (8,1) + (8,1) + (8,1) + (8,2)",129,F1_SU3_AF
1680,"(1,1) + (1,1) + (1,2) + (8,1) + (8,1) + (8,1) + (8,2)",132,F1_SU3_AF
